gap_privatizer,0,17.60197996183206,0.2768437796181796,0.0027382704854760106,6.999961981115356,4.8562780089908655,0.006184628901590827
gap_privatizer,0.1,32.966811784351144,0.3276103605402463,3.171028932974654e-05,0.0028583932733905245,0.0022064863895213368,0.005164692420085878
gap_privatizer,0.2,37.55963740458015,0.33325730352449484,2.222421394411389e-05,0.002555026018691933,0.0012827095434661557,0.007727804984755188
gap_privatizer,0.3,37.345688215648856,0.23152570206164536,5.49209443044934e-05,0.001541158301383342,0.0011368965202527568,0.005300827608763717
gap_privatizer,0.4,47.565302958015266,0.19251931408319253,3.843288356637011e-05,0.00242700505595366,0.0007262427914355453,0.0039748417512151125
gap_privatizer,0.5,43.19835400763359,0.22046302907024243,3.327599098653877e-05,0.0019096451144773022,0.0007015818560092513,0.005407566332635079
gap_privatizer,0.6,63.73635794370229,0.1767944227950577,3.412724824808693e-05,0.0008948080824070661,0.00127247884085384,0.0035860775081255963
gap_privatizer,0.7,77.33144978530534,0.20681540333804163,2.4577169174809587e-05,0.0007579101896224068,0.0005118059710940259,0.003917388333619096
gap_privatizer,0.8,89.59550930343511,0.06162069086461894,3.1334978812205314e-05,0.000637722701400962,0.0012235043496309364,0.003565649949867307
gap_privatizer,0.9,87.39563454198473,0.08540516184005668,1.0155828427117736e-05,0.000973786386525441,0.00037308216582976583,0.004959747081494513
gap_privatizer,1.0,92.28329258110686,0.05955830113392083,1.3723813497363216e-05,0.00044166786662582213,0.0001884374715044082,0.0011642689013299141
