dp experiment
dp_privatizer,1,32.5146484375,0.9851825633634248,0.2835314560254502,710.2864108438023,708.0977342123092,0.6010397991151301
dp_privatizer,2,32.49849759615385,0.9779470089025499,0.11998994022590044,202.7141749211579,202.7126753229671,0.60706071635239
dp_privatizer,3,32.51802884615385,0.9679354645164038,0.08501686791990566,101.20040946091586,101.10099772589363,0.6022658311683713
dp_privatizer,4,32.71935096153846,0.9546168055118092,0.07579130323955315,63.15412168788676,63.09931827250993,0.5998971808047695
dp_privatizer,5,32.86095252403846,0.9470833765165934,0.06836731645857197,50.589243472107185,50.254391394443445,0.5992366849011137
dp_privatizer,6,33.80746694711539,0.9255536929731257,0.06273443461488867,33.610592960486,33.37651498955116,0.5985132756124016
dp_privatizer,7,34.12973257211539,0.9126752366783973,0.061643029946604186,28.864585944846617,28.662447493398147,0.5997197391422651
dp_privatizer,8,35.88191105769231,0.8777461358400187,0.056768512207254596,18.802972331579454,18.472079914869273,0.6035418619636361
dp_privatizer,9,36.51066706730769,0.8639967393788208,0.05733182151551494,16.757854081710963,16.50229288912622,0.6006821057268681
dp_privatizer,10,37.00120192307692,0.8523607819617849,0.05584727150815007,15.106800622381972,14.828334371110461,0.5972332990806521
