baseline experiment
noise_privatizer,0,98.8348858173077,0.005188975367094716,0.0,0.0,0.0,0.0
noise_privatizer,0.1,98.59600360576923,0.011256496460206381,0.00021003599782692467,0.009918455678858155,0.009934418381532232,0.13094267226357498
noise_privatizer,0.2,96.2548828125,0.026604234888880297,0.0012598472113820763,0.03970405359075642,0.03957630158454016,0.29250635627571864
noise_privatizer,0.3,92.62319711538461,0.04035629025494399,0.004168570667423479,0.08933139234603472,0.08956792759901287,0.3784634393590097
noise_privatizer,0.4,88.85667067307692,0.060979992419191865,0.00851420165130469,0.15892420974092367,0.158430001447376,0.43991048099430463
noise_privatizer,0.5,85.20132211538461,0.08582766817933596,0.013748434675487111,0.24810712745594016,0.24865752125484147,0.4701481593474177
noise_privatizer,0.6,81.494140625,0.11281782003798103,0.017528581393394305,0.35714681806446896,0.35708233572869225,0.4908431686517846
noise_privatizer,0.7,78.06565504807692,0.14229664211145332,0.02253456459068529,0.485984429047169,0.4866621591694849,0.5070220714307013
noise_privatizer,0.8,74.51322115384616,0.17699389874085192,0.028573818427171327,0.6355846360303709,0.6372676283613449,0.52238384275946
noise_privatizer,0.9,71.7108623798077,0.20705061106036474,0.03188370250210522,0.8035962440392614,0.806315726342808,0.5406781553312112
noise_privatizer,1.0,68.4942157451923,0.24621585129414514,0.03376829178381557,0.9927702038541579,0.9938475971249747,0.5528667100513255
